Unnamed: 0_level_0 - id,Unnamed: 1_level_0 - S1,Unnamed: 2_level_0 - S2,Unnamed: 3_level_0 - S3,Unnamed: 4_level_0 - S4,Unnamed: 5_level_0 - S5,Unnamed: 6_level_0 - S6a,Unnamed: 7_level_0 - S6b,Unnamed: 8_level_0 - S7,Unnamed: 9_level_0 - S8,Unnamed: 10_level_0 - S9,Unnamed: 11_level_0 - Q1_SQ001,Unnamed: 12_level_0 - Q1bOE1,Unnamed: 13_level_0 - Q1bOE2,Unnamed: 14_level_0 - Q1BOE3,NEW POLICY - Q2_SQ001,NEW POLICY - Q3_SQ001,NEW POLICY - Q3_SQ002,NEW POLICY - Q3_SQ003,NEW POLICY - Q3_SQ004,NEW POLICY - Q3_SQ005,NEW POLICY - Q4,NEW POLICY - Q4_other,NEW POLICY - Q4a_SQ001,ALL - Q5,ALL - Q5a_SQ001,1 to 5 - Q6_SQ001,ALL 1 to 5 - Q7_SQ001,ALL 1 to 5 - Q8_SQ001,if cashless is selected then Q10-11 if reimbersment then Q10-12 - Q9,1 to 5 - Q10_SQ001,1 to 5 - Q10_SQ002,1 to 5 - Q10_SQ003,1 to 5 - Q10_SQ004,old data - Q11,old data - Q12,RENEWAL - Q13_SQ001,RENEWAL - Q14_SQ001,RENEWAL - Q14_SQ002,RENEWAL - Q14_SQ003,RENEWAL - Q14_SQ004,RENEWAL - Q14_SQ005,RENEWAL - Q15_1,RENEWAL - Q15_2,RENEWAL - Q15_3,RENEWAL - Q15_4,ALL - Q16_AO01,ALL - Q16_AO02,ALL - Q16_AO03,ALL - Q16_AO04,ALL - Q16_AO05,ALL - Q16_other
18476,No,None of these,Yes,INDORE,31 – 40 years,HIGH SCHOOL,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Refused,9,,,,,,,,,,,,,Yes,10.0,4.0,4,9.0,Reimbursement,4.0,5.0,5.0,4.0,,3.0,10.0,9.0,9.0,10.0,8.0,9.0,3.0,2.0,1.0,4.0,1,1,0,0,1,0
18478,No,None of these,Yes,DELHI,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,7,,,,,,,,,,,,,Yes,9.0,5.0,3,10.0,Cashless,4.0,4.0,4.0,5.0,2.0,,7.0,8.0,10.0,6.0,8.0,7.0,3.0,2.0,4.0,1.0,1,1,1,0,0,0
18481,No,None of these,Yes,BANGALORE,31 – 40 years,MASTERS,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,10.0,7.0,10.0,9.0,1.0,4.0,2.0,3.0,0,1,1,0,0,0
18483,No,None of these,Yes,JAIPUR,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,8.0,4.0,4,10.0,Cashless,4.0,4.0,5.0,4.0,1.0,,10.0,9.0,9.0,9.0,10.0,9.0,1.0,2.0,3.0,4.0,1,1,0,0,0,0
18485,No,None of these,Yes,PUNE,21 – 30 years,MASTERS,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal policy from other company,"20,000 – 50,000",9,,,,,,,,,,,,,Yes,10.0,5.0,4,9.0,Cashless,4.0,5.0,4.0,5.0,2.0,,8.0,8.0,9.0,8.0,10.0,9.0,1.0,3.0,4.0,2.0,1,1,0,0,0,0
18487,No,None of these,Yes,AHMEDABAD,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,7.0,7.0,10.0,9.0,1.0,4.0,2.0,3.0,1,1,0,0,0,0
18488,No,None of these,Yes,BANGALORE,31 – 40 years,HIGH SCHOOL,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,9.0,7.0,7.0,8.0,9.0,1.0,3.0,2.0,4.0,0,0,0,1,0,0
18494,No,None of these,Yes,KOLKATA,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,9.0,9.0,9.0,9.0,1.0,2.0,4.0,3.0,1,1,1,0,0,0
18506,No,None of these,Yes,KOLKATA,31 – 40 years,PROFESSIONAL DEGREE,HOUSE MAKER,STAR HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,Yes,10.0,4.0,5,9.0,Reimbursement,4.0,4.0,5.0,5.0,,2.0,10.0,10.0,7.0,8.0,9.0,9.0,3.0,2.0,1.0,4.0,1,1,0,1,0,0
18508,No,None of these,Yes,LUDHIANA,31 – 40 years,PROFESSIONAL DEGREE,UNEMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,Yes,10.0,5.0,5,9.0,Cashless,5.0,5.0,5.0,4.0,1.0,,9.0,10.0,9.0,10.0,9.0,10.0,1.0,3.0,2.0,4.0,1,0,0,1,0,0
18510,No,None of these,Yes,KOLKATA,31 – 40 years,HIGH SCHOOL,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,Yes,10.0,4.0,4,9.0,Cashless,5.0,5.0,5.0,5.0,1.0,,10.0,9.0,7.0,8.0,10.0,9.0,3.0,1.0,2.0,4.0,0,0,0,0,1,0
18511,No,None of these,Yes,LUDHIANA,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,7.0,7.0,9.0,10.0,1.0,2.0,3.0,4.0,1,1,0,1,0,0
18513,No,None of these,Yes,INDORE,31 – 40 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,Yes,8.0,4.0,3,10.0,Cashless,4.0,3.0,4.0,3.0,1.0,,9.0,9.0,10.0,8.0,8.0,10.0,1.0,2.0,4.0,3.0,1,0,0,0,0,0
18516,No,None of these,Yes,INDORE,41 – 50 years,HIGH SCHOOL,SELF EMPLOYED,NEW INDIA ASSURANCE,New policy,"20,000 – 50,000",7,,,,9.0,9.0,9.0,9.0,9.0,9.0,THROUGH YOUR DEALER,,3.0,Yes,7.0,2.0,3,8.0,Cashless,4.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,0,0,1,0,0,0
18519,No,None of these,Yes,PUNE,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,New policy,"50,001 – 1,00,000",7,,,,8.0,9.0,9.0,8.0,10.0,9.0,COMPANY AGENT,,3.0,No,,,4,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
18524,No,None of these,Yes,AHMEDABAD,21 – 30 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,NIVA BUPA,New policy,"20,000 – 50,000",9,,,,9.0,10.0,10.0,8.0,8.0,10.0,THROUGH YOUR DEALER,,5.0,No,,,5,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0
18529,No,None of these,Yes,MUMBAI,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ICICI LOMBARD,New policy,Above Rs 1 lakh,10,,,,10.0,10.0,9.0,9.0,8.0,10.0,DIRECT BRANCH,,5.0,Yes,9.0,5.0,4,8.0,Cashless,4.0,4.0,5.0,4.0,1.0,,,,,,,,,,,,1,0,0,1,0,0
18530,No,None of these,Yes,AHMEDABAD,31 – 40 years,MASTERS,SELF EMPLOYED,BAGIC,New policy,"20,000 – 50,000",9,,,,9.0,7.0,8.0,8.0,10.0,9.0,COMPANY AGENT,,4.0,No,,,5,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
18532,No,None of these,Yes,KOLKATA,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,8.0,8.0,9.0,8.0,10.0,2.0,1.0,4.0,3.0,1,0,0,1,0,0
18536,No,None of these,Yes,DELHI,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",6,,,,,,,,,,,,,No,,,3,,,,,,,,,8.0,9.0,8.0,9.0,8.0,8.0,2.0,4.0,3.0,1.0,1,1,1,0,0,0
18537,No,None of these,Yes,AHMEDABAD,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,ICICI LOMBARD,Renewal policy from other company,"20,000 – 50,000",8,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,8.0,7.0,9.0,9.0,9.0,2.0,4.0,1.0,3.0,1,0,0,0,0,0
18539,No,None of these,Yes,LUDHIANA,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,8.0,10.0,7.0,10.0,2.0,1.0,4.0,3.0,1,1,1,1,0,0
18544,No,None of these,Yes,INDORE,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,Yes,7.0,3.0,5,7.0,Cashless,5.0,4.0,4.0,5.0,1.0,,7.0,9.0,10.0,7.0,9.0,10.0,1.0,4.0,2.0,3.0,1,1,0,0,0,0
18551,No,None of these,Yes,HYDERABAD,31 – 40 years,HIGH SCHOOL,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,Yes,10.0,5.0,4,9.0,Cashless,4.0,4.0,5.0,4.0,1.0,,10.0,10.0,8.0,10.0,9.0,9.0,2.0,4.0,1.0,3.0,1,0,1,1,0,0
18552,No,None of these,Yes,KOLKATA,41 – 50 years,HIGH SCHOOL,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,9.0,10.0,9.0,10.0,9.0,2.0,1.0,3.0,4.0,1,1,1,1,0,0
18553,No,None of these,Yes,HYDERABAD,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,10.0,10.0,9.0,9.0,3.0,1.0,4.0,2.0,0,0,0,1,0,0
18554,No,None of these,Yes,AHMEDABAD,31 – 40 years,MASTERS,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,Yes,10.0,4.0,3,7.0,Reimbursement,5.0,4.0,5.0,4.0,,1.0,7.0,9.0,9.0,8.0,10.0,8.0,1.0,4.0,2.0,3.0,0,0,0,0,1,0
18556,No,None of these,Yes,DELHI,41 – 50 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,8.0,9.0,9.0,10.0,9.0,4.0,3.0,2.0,1.0,0,0,1,1,0,0
18561,No,None of these,Yes,HYDERABAD,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,5,,,,,,,,,,,,,No,,,4,,,,,,,,,3.0,5.0,7.0,5.0,6.0,6.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
18565,No,None of these,Yes,LUDHIANA,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ICICI LOMBARD,New policy,"50,001 – 1,00,000",7,,,,9.0,10.0,9.0,8.0,8.0,10.0,COMPANY AGENT,,5.0,No,,,3,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0
18566,No,None of these,Yes,MUMBAI,41 – 50 years,HIGH SCHOOL,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,10.0,4.0,4,10.0,Reimbursement,4.0,4.0,5.0,5.0,,2.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,4.0,2.0,1.0,0,0,1,0,0,0
18567,No,None of these,Yes,DELHI,51 – 60 years,MASTERS,HOUSE MAKER,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,Yes,9.0,5.0,5,9.0,Cashless,5.0,3.0,5.0,5.0,2.0,,9.0,9.0,9.0,9.0,10.0,9.0,1.0,3.0,2.0,4.0,1,1,0,0,1,0
18570,No,None of these,Yes,BANGALORE,41 – 50 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,8.0,4.0,4,9.0,Cashless,4.0,2.0,4.0,4.0,1.0,,10.0,9.0,9.0,10.0,9.0,9.0,2.0,4.0,1.0,3.0,1,0,0,0,0,0
18571,No,None of these,Yes,JAIPUR,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",8,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,10.0,8.0,10.0,7.0,9.0,2.0,1.0,3.0,4.0,1,1,0,0,0,0
18573,No,None of these,Yes,JAIPUR,31 – 40 years,HIGH SCHOOL,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",5,,,,,,,,,,,,,No,,,5,,,,,,,,,3.0,5.0,6.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,1,1,0,0,0,0
18579,No,None of these,Yes,INDORE,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,10.0,8.0,9.0,7.0,6.0,1.0,4.0,2.0,3.0,1,0,1,0,0,0
18581,No,None of these,Yes,DELHI,21 – 30 years,MASTERS,SALARIED,ICICI LOMBARD,New policy,Above Rs 1 lakh,9,,,,9.0,9.0,10.0,9.0,10.0,9.0,COMPANY AGENT,,5.0,No,,,4,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
18582,No,None of these,Yes,INDORE,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",6,,,,,,,,,,,,,Yes,7.0,5.0,4,7.0,Cashless,4.0,5.0,4.0,4.0,1.0,,3.0,4.0,5.0,6.0,2.0,5.0,3.0,2.0,4.0,1.0,0,0,0,1,0,0
18583,No,None of these,Yes,PUNE,21 – 30 years,LESS THAN HIGH SCHOOL,HOUSE MAKER,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,Yes,10.0,4.0,5,9.0,Cashless,5.0,2.0,4.0,4.0,3.0,,10.0,9.0,9.0,10.0,8.0,10.0,2.0,3.0,1.0,4.0,1,0,0,0,0,0
18585,No,None of these,Yes,LUDHIANA,51 – 60 years,MASTERS,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",7,,,,,,,,,,,,,Yes,8.0,4.0,3,9.0,Cashless,4.0,2.0,5.0,3.0,2.0,,8.0,10.0,9.0,10.0,9.0,8.0,1.0,4.0,2.0,3.0,1,0,0,0,0,0
18587,No,None of these,Yes,INDORE,31 – 40 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",6,,,,,,,,,,,,,No,,,4,,,,,,,,,5.0,7.0,7.0,8.0,7.0,6.0,3.0,2.0,4.0,1.0,0,1,0,0,0,0
18591,No,None of these,Yes,INDORE,31 – 40 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",7,,,,,,,,,,,,,Yes,8.0,4.0,4,8.0,Cashless,2.0,3.0,3.0,3.0,2.0,,7.0,10.0,7.0,8.0,10.0,7.0,2.0,4.0,1.0,3.0,1,0,0,0,0,0
18593,No,None of these,Yes,BANGALORE,31 – 40 years,MASTERS,HOUSE MAKER,CARE HEALTH,New policy,"20,000 – 50,000",4,,,,7.0,5.0,5.0,6.0,9.0,5.0,COMPANY WEBSITE / ONLINE,,2.0,No,,,3,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0
18600,No,None of these,Yes,DELHI,51 – 60 years,HIGH SCHOOL,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,8.0,8.0,8.0,8.0,3.0,4.0,1.0,2.0,1,1,0,0,0,0
18602,No,None of these,Yes,BANGALORE,31 – 40 years,HIGH SCHOOL,SELF EMPLOYED,STAR HEALTH,New policy,"50,001 – 1,00,000",7,,,,4.0,7.0,8.0,2.0,5.0,7.0,COMPANY WEBSITE / ONLINE,,4.0,Yes,8.0,5.0,5,9.0,Cashless,5.0,5.0,4.0,4.0,1.0,,,,,,,,,,,,1,1,0,0,0,0
18609,No,None of these,Yes,DELHI,31 – 40 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,"Less than 20,000",8,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,7.0,7.0,7.0,8.0,9.0,3.0,2.0,4.0,1.0,0,0,0,1,1,0
18615,No,None of these,Yes,JAIPUR,31 – 40 years,MASTERS,SELF EMPLOYED,STAR HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,Yes,9.0,5.0,4,9.0,Reimbursement,5.0,5.0,5.0,4.0,,2.0,9.0,10.0,10.0,7.0,9.0,9.0,2.0,1.0,3.0,4.0,1,1,0,0,0,0
18617,No,None of these,Yes,CHENNAI,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,9.0,10.0,7.0,8.0,9.0,2.0,3.0,4.0,1.0,1,0,0,1,0,0
18619,No,None of these,Yes,JAIPUR,51 – 60 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,NIVA BUPA,New policy,Above Rs 1 lakh,5,,,,7.0,5.0,4.0,9.0,9.0,5.0,COMPANY AGENT,,4.0,No,,,4,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0
18621,No,None of these,Yes,JAIPUR,More than 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,New policy,Refused,10,,,,10.0,9.0,10.0,9.0,10.0,9.0,THROUGH YOUR BANK,,4.0,Yes,10.0,4.0,4,9.0,Reimbursement,3.0,3.0,3.0,4.0,,2.0,,,,,,,,,,,1,0,0,1,0,0
18632,No,None of these,Yes,AHMEDABAD,31 – 40 years,PROFESSIONAL DEGREE,HOUSE MAKER,NIVA BUPA,Renewal of the old policy with the same insurance company,Refused,9,,,,,,,,,,,,,Yes,10.0,4.0,5,8.0,Cashless,5.0,4.0,5.0,4.0,3.0,,10.0,8.0,7.0,7.0,10.0,7.0,1.0,4.0,3.0,2.0,1,1,1,0,0,0
18635,No,None of these,Yes,KANPUR,51 – 60 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",7,,,,,,,,,,,,,No,,,5,,,,,,,,,7.0,10.0,9.0,10.0,9.0,7.0,2.0,4.0,1.0,3.0,0,1,1,0,0,0
18639,No,None of these,Yes,PUNE,31 – 40 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,10.0,8.0,10.0,10.0,4.0,2.0,3.0,1.0,1,0,0,1,0,0
18644,No,None of these,Yes,MUMBAI,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",7,,,,,,,,,,,,,Yes,6.0,5.0,3,6.0,Reimbursement,4.0,4.0,5.0,4.0,,2.0,8.0,8.0,7.0,7.0,8.0,10.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
18646,No,None of these,Yes,CHENNAI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,ADITYA BIRLA HEALTH,Renewal policy from other company,"20,000 – 50,000",8,,,,,,,,,,,,,Yes,9.0,4.0,5,10.0,Reimbursement,5.0,4.0,4.0,4.0,,3.0,9.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,4.0,1.0,0,1,1,1,0,0
18649,No,None of these,Yes,INDORE,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",7,,,,,,,,,,,,,Yes,9.0,5.0,5,9.0,Reimbursement,4.0,1.0,3.0,3.0,,1.0,8.0,7.0,7.0,10.0,8.0,8.0,1.0,3.0,2.0,4.0,0,1,0,1,0,0
18651,No,None of these,Yes,HYDERABAD,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,New policy,Above Rs 1 lakh,9,,,,9.0,9.0,9.0,10.0,10.0,9.0,COMPANY AGENT,,5.0,No,,,5,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0
18654,No,None of these,Yes,MUMBAI,21 – 30 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,New policy,Above Rs 1 lakh,4,,,,8.0,7.0,9.0,8.0,9.0,7.0,COMPANY AGENT,,4.0,No,,,2,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
18655,No,None of these,Yes,AHMEDABAD,31 – 40 years,MASTERS,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal policy from other company,"50,001 – 1,00,000",10,,,,,,,,,,,,,Yes,10.0,4.0,5,9.0,Reimbursement,4.0,3.0,5.0,5.0,,2.0,9.0,10.0,7.0,9.0,9.0,8.0,1.0,4.0,3.0,2.0,0,0,0,0,1,0
18656,No,None of these,Yes,LUDHIANA,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"Less than 20,000",6,,,,,,,,,,,,,No,,,2,,,,,,,,,8.0,7.0,9.0,10.0,7.0,9.0,1.0,4.0,2.0,3.0,1,0,0,0,0,0
18659,No,None of these,Yes,KOLKATA,21 – 30 years,MASTERS,SELF EMPLOYED,NEW INDIA ASSURANCE,New policy,"20,000 – 50,000",10,,,,9.0,9.0,10.0,9.0,8.0,9.0,COMPANY AGENT,,4.0,Yes,10.0,5.0,5,9.0,Reimbursement,4.0,5.0,4.0,5.0,,4.0,,,,,,,,,,,1,0,0,0,0,0
18660,No,None of these,Yes,KANPUR,41 – 50 years,MASTERS,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,9.0,9.0,9.0,9.0,10.0,2.0,1.0,3.0,4.0,1,0,0,1,0,0
18662,No,None of these,Yes,CHENNAI,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,New policy,"50,001 – 1,00,000",9,,,,9.0,7.0,8.0,8.0,9.0,9.0,THROUGH YOUR DEALER,,3.0,Yes,10.0,5.0,5,10.0,Reimbursement,5.0,1.0,5.0,3.0,,3.0,,,,,,,,,,,0,1,1,1,0,0
18664,No,None of these,Yes,INDORE,31 – 40 years,PROFESSIONAL DEGREE,HOUSE MAKER,BAGIC,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,10.0,8.0,9.0,10.0,3.0,4.0,2.0,1.0,0,1,0,0,0,0
18667,No,None of these,Yes,PUNE,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,7.0,9.0,7.0,7.0,10.0,1.0,4.0,2.0,3.0,1,0,0,0,0,0
18668,No,None of these,Yes,MUMBAI,31 – 40 years,HIGH SCHOOL,SELF EMPLOYED,STAR HEALTH,Renewal of the old policy with the same insurance company,Refused,7,,,,,,,,,,,,,No,,,4,,,,,,,,,5.0,5.0,5.0,7.0,8.0,5.0,3.0,2.0,1.0,4.0,1,0,0,0,1,0
18670,No,None of these,Yes,PUNE,31 – 40 years,MASTERS,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Refused,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,8.0,8.0,9.0,8.0,9.0,2.0,1.0,3.0,4.0,1,0,0,1,1,0
18671,No,None of these,Yes,CHENNAI,21 – 30 years,HIGH SCHOOL,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"20,000 – 50,000",6,,,,,,,,,,,,,No,,,3,,,,,,,,,8.0,10.0,9.0,5.0,8.0,9.0,2.0,1.0,4.0,3.0,1,1,1,1,0,0
18674,No,None of these,Yes,PUNE,51 – 60 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,New policy,Above Rs 1 lakh,9,,,,9.0,8.0,9.0,10.0,9.0,8.0,DIRECT BRANCH,,3.0,No,,,4,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0
18675,No,None of these,Yes,KOLKATA,31 – 40 years,MASTERS,HOUSE MAKER,NEW INDIA ASSURANCE,New policy,"50,001 – 1,00,000",10,,,,10.0,9.0,9.0,7.0,9.0,9.0,COMPANY AGENT,,4.0,No,,,5,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
18676,No,None of these,Yes,LUDHIANA,51 – 60 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,9.0,9.0,10.0,8.0,3.0,2.0,4.0,1.0,0,0,0,0,1,0
18679,No,None of these,Yes,INDORE,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,9.0,6.0,6.0,7.0,6.0,2.0,1.0,4.0,3.0,0,1,0,1,0,0
18681,No,None of these,Yes,PUNE,31 – 40 years,MASTERS,HOUSE MAKER,BAGIC,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,10.0,10.0,7.0,7.0,7.0,1.0,4.0,3.0,2.0,0,1,0,0,1,0
